clip,frame,keypoint_index,displacement_px
clip_3,30,13,1.492499
clip_3,30,14,1.049047
clip_3,30,15,0.940418
clip_3,30,16,0.304686
clip_3,30,17,0.727846
clip_3,31,11,0.751104
clip_3,31,12,0.756744
clip_3,31,13,0.644958
clip_3,31,14,1.085395
clip_3,31,15,1.024435
clip_3,31,16,0.143553
clip_3,31,17,0.268836
clip_3,32,11,1.723486
clip_3,32,12,1.040676
clip_3,32,13,1.160507
clip_3,32,14,1.410583
clip_3,32,15,1.489304
clip_3,32,16,2.060821
clip_3,32,17,1.647051
clip_3,33,11,3.111688
clip_3,33,12,1.534700
clip_3,33,13,0.909797
clip_3,33,14,0.488405
clip_3,33,15,0.295019
clip_3,33,16,1.494596
clip_3,33,17,2.387565
clip_3,34,11,1.430356
clip_3,34,12,1.925932
clip_3,34,13,2.104802
clip_3,34,14,2.182028
clip_3,34,15,2.209779
clip_3,34,16,3.351582
clip_3,34,17,3.384992
clip_3,35,11,1.647483
clip_3,35,12,1.338900
clip_3,35,13,1.012579
clip_3,35,14,0.845422
clip_3,35,15,0.785133
clip_3,35,16,0.911669
clip_3,35,17,1.284628
clip_3,36,11,0.084062
clip_3,36,12,0.051847
clip_3,36,13,0.066290
clip_3,36,14,0.074839
clip_3,36,15,0.097646
clip_3,36,16,0.218980
clip_3,36,17,0.201098
clip_3,37,11,1.055799
clip_3,37,12,0.700869
clip_3,37,13,0.776970
clip_3,37,14,0.934146
clip_3,37,15,1.097018
clip_3,37,16,1.797574
clip_3,37,17,1.556091
clip_3,38,11,1.162125
clip_3,38,12,1.408622
clip_3,38,13,1.669411
clip_3,38,14,1.782059
clip_3,38,15,1.890296
clip_3,38,16,2.638367
clip_3,38,17,2.478422
clip_3,39,11,1.642118
clip_3,39,12,2.005320
clip_3,39,13,2.261785
clip_3,39,14,2.335275
clip_3,39,15,2.362552
clip_3,39,16,1.622442
clip_3,39,17,1.366262
clip_3,40,11,0.943792
clip_3,40,12,0.903669
clip_3,40,13,1.640969
clip_3,40,14,2.298363
clip_3,40,15,2.483171
clip_3,40,16,0.415579
clip_3,40,17,1.379800
clip_3,41,11,3.022689
clip_3,41,12,2.569374
clip_3,41,13,2.250496
clip_3,41,14,1.780700
clip_3,41,15,1.738414
clip_3,41,16,3.941811
clip_3,41,17,4.421518
clip_3,42,11,0.624072
clip_3,42,12,0.697358
clip_3,42,13,1.595507
clip_3,42,14,2.211180
clip_3,42,15,2.324365
clip_3,42,16,1.858688
clip_3,42,17,1.178562
clip_3,43,11,1.972235
clip_3,43,12,2.321008
clip_3,43,13,2.184614
clip_3,43,14,2.011372
clip_3,43,15,2.026435
clip_3,43,16,1.603052
clip_3,43,17,1.849582
clip_3,44,11,3.484594
clip_3,44,12,2.215741
clip_3,44,13,1.253940
clip_3,44,14,0.568405
clip_3,44,15,0.499460
clip_3,44,16,2.110723
clip_3,44,17,2.919901
clip_3,45,11,1.420785
clip_3,45,12,1.552107
clip_3,45,13,1.723168
clip_3,45,14,2.087966
clip_3,45,15,2.139740
clip_3,45,16,1.037868
clip_3,45,17,0.799944
clip_3,46,11,2.541032
clip_3,46,12,2.332364
clip_3,46,13,2.039536
clip_3,46,14,1.779373
clip_3,46,15,1.787643
clip_3,46,16,1.698983
clip_3,46,17,1.834403
clip_3,47,11,0.495563
clip_3,47,12,0.951227
clip_3,47,13,1.053495
clip_3,47,14,1.571301
clip_3,47,15,1.532290
clip_3,47,16,0.683887
clip_3,47,17,1.347822
clip_3,48,11,0.374592
clip_3,48,12,0.486788
clip_3,48,13,0.899815
clip_3,48,14,1.275518
clip_3,48,15,1.229971
clip_3,48,16,1.000793
clip_3,48,17,1.634236
clip_3,49,11,0.896057
clip_3,49,12,0.589673
clip_3,49,13,0.899956
clip_3,49,14,1.323775
clip_3,49,15,1.238418
clip_3,49,16,0.902862
clip_3,49,17,0.442473
clip_3,50,11,1.701421
clip_3,50,12,1.884935
clip_3,50,13,2.019270
clip_3,50,14,2.027713
clip_3,50,15,1.991468
clip_3,50,16,2.083187
clip_3,50,17,1.983148
clip_3,51,11,1.077254
clip_3,51,12,2.238827
clip_3,51,13,2.874676
clip_3,51,14,3.469619
clip_3,51,15,3.532423
clip_3,51,16,1.845529
clip_3,51,17,1.216090
clip_3,52,11,4.138461
clip_3,52,12,3.400318
clip_3,52,13,2.537126
clip_3,52,14,1.914705
clip_3,52,15,1.874901
clip_3,52,16,3.603212
clip_3,52,17,4.445032
clip_3,53,11,1.851135
clip_3,53,12,1.869877
clip_3,53,13,1.938026
clip_3,53,14,2.228631
clip_3,53,15,2.160059
clip_3,53,16,1.982375
clip_3,53,17,1.826090
clip_3,54,11,1.770912
clip_3,54,12,1.946346
clip_3,54,13,2.482679
clip_3,54,14,2.858349
clip_3,54,15,2.813735
clip_3,54,16,2.928684
clip_3,54,17,3.015068
clip_3,55,11,2.770272
clip_3,55,12,2.965783
clip_3,55,13,3.297628
clip_3,55,14,3.812479
clip_3,55,15,3.715201
clip_3,55,16,3.541956
clip_3,55,17,3.271738
clip_3,56,11,3.994849
clip_3,56,12,3.316417
clip_3,56,13,2.927251
clip_3,56,14,2.707738
clip_3,56,15,2.648571
clip_3,56,16,3.493589
clip_3,56,17,3.985007
clip_3,57,11,2.192776
clip_3,57,12,2.311951
clip_3,57,13,2.792918
clip_3,57,14,3.225703
clip_3,57,15,3.219341
clip_3,57,16,2.060571
clip_3,57,17,1.630728
clip_3,58,11,3.567237
clip_3,58,12,2.864514
clip_3,58,13,2.415231
clip_3,58,14,2.264465
clip_3,58,15,2.184763
clip_3,58,16,2.400968
clip_3,58,17,2.970645
clip_3,59,11,1.533122
clip_3,59,12,2.005239
clip_3,59,13,2.353444
clip_3,59,14,2.895686
clip_3,59,15,2.938412
clip_3,59,16,1.552281
clip_3,59,17,1.371985
clip_3,60,11,2.150042
clip_3,60,12,2.393982
clip_3,60,13,2.519580
clip_3,60,14,2.819469
clip_3,60,15,2.963778
clip_3,60,16,2.463022
clip_3,60,17,2.310452
clip_3,61,11,1.829649
clip_3,61,12,1.801346
clip_3,61,13,1.860369
clip_3,61,14,1.870190
clip_3,61,15,1.883158
clip_3,61,16,2.859854
clip_3,61,17,3.109638
clip_3,62,11,3.495455
clip_3,62,12,2.023634
clip_3,62,13,1.507883
clip_3,62,14,1.327881
clip_3,62,15,1.552010
clip_3,62,16,3.832788
clip_3,62,17,4.933118
clip_3,63,11,1.454547
clip_3,63,12,0.499952
clip_3,63,13,0.286505
clip_3,63,14,1.144293
clip_3,63,15,1.243110
clip_3,63,16,2.262313
clip_3,63,17,3.663992
clip_3,64,11,3.836360
clip_3,64,12,1.809449
clip_3,64,13,0.918521
clip_3,64,14,0.745492
clip_3,64,15,0.872613
clip_3,64,16,3.708856
clip_3,64,17,5.009238
clip_3,65,11,1.549008
clip_3,65,12,1.083556
clip_3,65,13,0.777278
clip_3,65,14,0.564873
clip_3,65,15,0.723931
clip_3,65,16,0.227561
clip_3,65,17,0.375400
clip_3,66,11,0.656369
clip_3,66,12,0.442904
clip_3,66,13,0.694941
clip_3,66,14,0.966571
clip_3,66,15,1.116775
clip_3,66,16,1.201150
clip_3,66,17,1.017897
clip_3,67,11,2.291278
clip_3,67,12,1.594844
clip_3,67,13,1.043077
clip_3,67,14,0.512934
clip_3,67,15,0.485448
clip_3,67,16,0.393963
clip_3,67,17,1.140055
clip_3,68,11,2.925404
clip_3,68,12,1.561957
clip_3,68,13,0.644522
clip_3,68,14,0.855363
clip_3,68,15,0.884596
clip_3,68,16,1.970046
clip_3,68,17,1.780699
clip_3,69,11,2.122574
clip_3,69,12,1.551230
clip_3,69,13,0.885605
clip_3,69,14,0.607574
clip_3,69,15,0.601746
clip_3,69,16,1.644050
clip_3,69,17,1.339848
clip_3,70,11,2.980511
clip_3,70,12,1.297059
clip_3,70,13,0.625288
clip_3,70,14,0.984466
clip_3,70,15,1.114570
clip_3,70,16,1.156627
clip_3,70,17,2.138455
clip_3,71,11,2.061925
clip_3,71,12,1.413231
clip_3,71,13,0.992249
clip_3,71,14,0.749227
clip_3,71,15,0.638161
clip_3,71,16,1.039847
clip_3,71,17,1.277465
clip_3,72,11,0.682361
clip_3,72,12,0.554688
clip_3,72,13,1.128288
clip_3,72,14,1.392853
clip_3,72,15,1.606336
clip_3,72,16,3.205709
clip_3,72,17,3.058522
clip_3,73,11,0.455799
clip_3,73,12,0.473422
clip_3,73,13,0.341148
clip_3,73,14,0.335509
clip_3,73,15,0.532690
clip_3,73,16,0.183225
clip_3,73,17,0.215829
clip_3,74,11,1.085989
clip_3,74,12,2.235789
clip_3,74,13,2.823038
clip_3,74,14,3.169808
clip_3,74,15,3.347365
clip_3,74,16,1.570514
clip_3,74,17,1.014339
clip_3,75,11,3.805242
clip_3,75,12,2.741585
clip_3,75,13,1.994110
clip_3,75,14,1.122315
clip_3,75,15,0.786439
clip_3,75,16,2.080636
clip_3,75,17,2.078529
clip_3,76,11,0.987712
clip_3,76,12,1.208644
clip_3,76,13,1.454943
clip_3,76,14,1.559172
clip_3,76,15,1.650201
clip_3,76,16,2.026782
clip_3,76,17,1.761283
clip_3,77,11,2.577679
clip_3,77,12,2.461744
clip_3,77,13,1.901654
clip_3,77,14,1.426978
clip_3,77,15,1.410532
clip_3,77,16,0.939660
clip_3,77,17,1.427839
clip_3,78,11,1.875579
clip_3,78,12,1.507194
clip_3,78,13,1.180856
clip_3,78,14,0.981613
clip_3,78,15,0.984708
clip_3,78,16,1.060509
clip_3,78,17,1.221486
clip_3,79,11,0.528783
clip_3,79,12,1.014607
clip_3,79,13,1.678203
clip_3,79,14,1.716063
clip_3,79,15,1.665862
clip_3,79,16,0.728907
clip_3,79,17,1.047294
clip_3,80,11,1.372184
clip_3,80,12,1.090143
clip_3,80,13,1.105881
clip_3,80,14,0.804449
clip_3,80,15,0.889748
clip_3,80,16,1.314236
clip_3,80,17,1.399392
clip_3,81,11,1.694753
clip_3,81,12,0.431806
clip_3,81,13,0.299559
clip_3,81,14,0.712790
clip_3,81,15,0.837249
clip_3,81,16,1.377764
clip_3,81,17,1.008723
clip_3,82,11,3.289089
clip_3,82,12,1.777706
clip_3,82,13,0.717152
clip_3,82,14,0.610309
clip_3,82,15,0.609746
clip_3,82,16,0.452091
clip_3,82,17,1.139102
clip_3,83,11,3.043196
clip_3,83,12,1.008850
clip_3,83,13,0.689502
clip_3,83,14,1.402538
clip_3,83,15,1.543307
clip_3,83,16,0.239580
clip_3,83,17,1.275370
clip_3,84,11,1.950425
clip_3,84,12,1.694646
clip_3,84,13,1.320507
clip_3,84,14,1.340920
clip_3,84,15,1.359299
clip_3,84,16,1.896279
clip_3,84,17,1.890724
clip_3,85,11,2.666250
clip_3,85,12,1.636673
clip_3,85,13,0.851673
clip_3,85,14,0.753807
clip_3,85,15,0.722470
clip_3,85,16,0.052547
clip_3,85,17,0.413036
clip_3,86,11,1.073799
clip_3,86,12,0.282523
clip_3,86,13,0.743392
clip_3,86,14,1.053432
clip_3,86,15,1.127146
clip_3,86,16,1.694642
clip_3,86,17,2.199274
clip_3,87,11,2.586573
clip_3,87,12,1.895887
clip_3,87,13,0.959955
clip_3,87,14,0.480215
clip_3,87,15,0.431414
clip_3,87,16,1.542114
clip_3,87,17,1.181161
clip_3,88,11,0.806326
clip_3,88,12,0.435384
clip_3,88,13,0.158972
clip_3,88,14,0.490534
clip_3,88,15,0.648221
clip_3,88,16,0.147287
clip_3,88,17,0.621841
clip_3,89,11,1.413924
clip_3,89,12,0.852741
clip_3,89,13,0.417769
clip_3,89,14,0.427873
clip_3,89,15,0.402873
clip_3,89,16,0.134609
clip_3,89,17,0.397063
clip_3,90,11,0.201306
clip_3,90,12,0.274961
clip_3,90,13,0.507688
clip_3,90,14,0.656241
clip_3,90,15,0.670750
clip_3,90,16,0.589101
clip_3,90,17,0.506860
clip_3,91,11,0.784681
clip_3,91,12,0.230079
clip_3,91,13,0.276023
clip_3,91,14,0.449908
clip_3,91,15,0.427984
clip_3,91,16,0.898446
clip_3,91,17,1.110615
clip_3,92,11,2.137571
clip_3,92,12,1.344756
clip_3,92,13,1.320348
clip_3,92,14,1.425011
clip_3,92,15,1.564347
clip_3,92,16,1.013628
clip_3,92,17,1.919262
clip_3,93,11,0.913793
clip_3,93,12,0.491998
clip_3,93,13,0.610922
clip_3,93,14,0.929143
clip_3,93,15,1.019606
clip_3,93,16,0.849806
clip_3,93,17,0.826055
clip_3,94,11,0.161003
clip_3,94,12,0.262110
clip_3,94,13,0.290944
clip_3,94,14,0.460930
clip_3,94,15,0.473239
clip_3,94,16,0.542322
clip_3,94,17,0.688431
clip_3,95,11,0.835393
clip_3,95,12,1.072761
clip_3,95,13,0.990646
clip_3,95,14,0.981158
clip_3,95,15,1.033349
clip_3,95,16,1.008910
clip_3,95,17,1.134783
clip_3,96,11,2.113441
clip_3,96,12,0.781024
clip_3,96,13,0.023930
clip_3,96,14,0.519725
clip_3,96,15,0.712396
clip_3,96,16,0.088068
clip_3,96,17,0.918505
clip_3,97,11,1.077111
clip_3,97,12,0.328579
clip_3,97,13,0.803501
clip_3,97,14,1.044532
clip_3,97,15,1.190776
clip_3,97,16,1.047168
clip_3,97,17,0.689181
clip_3,98,11,0.846120
clip_3,98,12,0.431667
clip_3,98,13,0.903377
clip_3,98,14,1.299196
clip_3,98,15,1.420582
clip_3,98,16,0.314464
clip_3,98,17,0.182389
clip_3,99,11,0.208358
clip_3,99,12,0.923186
clip_3,99,13,1.304190
clip_3,99,14,1.589377
clip_3,99,15,1.601426
clip_3,99,16,0.696815
clip_3,99,17,0.249583
clip_3,100,11,1.896892
clip_3,100,12,1.746819
clip_3,100,13,1.643386
clip_3,100,14,1.571453
clip_3,100,15,1.462655
clip_3,100,16,1.871190
clip_3,100,17,2.056349
clip_3,101,11,2.519386
clip_3,101,12,2.146213
clip_3,101,13,1.867771
clip_3,101,14,1.690234
clip_3,101,15,1.701269
clip_3,101,16,1.024200
clip_3,101,17,1.039999
clip_3,102,11,2.300615
clip_3,102,12,2.110567
clip_3,102,13,1.897114
clip_3,102,14,2.027501
clip_3,102,15,1.959977
clip_3,102,16,3.814091
clip_3,102,17,3.913155
clip_3,103,11,5.905235
clip_3,103,12,5.684472
clip_3,103,13,5.054416
clip_3,103,14,4.640740
clip_3,103,15,4.696096
clip_3,103,16,7.698782
clip_3,103,17,8.284956
clip_3,104,11,5.635139
clip_3,104,12,6.200253
clip_3,104,13,6.018603
clip_3,104,14,6.261762
clip_3,104,15,6.315124
clip_3,104,16,7.218482
clip_3,104,17,7.134351
clip_3,105,11,8.868137
clip_3,105,12,8.576960
clip_3,105,13,7.950433
clip_3,105,14,7.732940
clip_3,105,15,7.558020
clip_3,105,16,5.286412
clip_3,105,17,5.311981
clip_3,106,12,6.504994
clip_3,106,13,6.183978
clip_3,106,14,5.869049
clip_3,106,15,5.846471
clip_3,106,16,9.220470
clip_3,106,17,9.801147
clip_3,107,12,5.521012
clip_3,107,13,7.531821
clip_3,107,14,9.488210
clip_3,107,15,9.790811
clip_3,107,16,10.060328
clip_3,107,17,8.159071
clip_3,108,12,11.275459
clip_3,108,13,10.508862
clip_3,108,14,10.083614
clip_3,108,15,9.855409
clip_3,108,16,9.357741
clip_3,108,17,9.612558
clip_3,109,12,12.175225
clip_3,109,13,11.560375
clip_3,109,14,11.071510
clip_3,109,15,10.925608
clip_3,109,16,9.637778
clip_3,109,17,9.670387
clip_3,110,12,11.749880
clip_3,110,13,13.053297
clip_3,110,14,13.322141
clip_3,110,15,13.519368
clip_3,110,16,12.832502
clip_3,110,17,11.142356
clip_3,111,12,13.327375
clip_3,111,13,13.800949
clip_3,111,14,13.736101
clip_3,111,15,13.766216
clip_3,111,16,14.879390
clip_3,111,17,14.748092
clip_3,112,12,14.404440
clip_3,112,13,14.895064
clip_3,112,14,15.355434
clip_3,112,15,15.133928
clip_3,112,16,14.445697
clip_3,112,17,13.786308
clip_3,113,12,15.543616
clip_3,113,13,15.982610
clip_3,113,14,16.522374
clip_3,113,15,16.442584
clip_3,113,16,13.530283
clip_3,113,17,12.648188
clip_3,114,12,13.634856
clip_3,114,13,14.111916
clip_3,114,14,14.361624
clip_3,114,15,14.575491
clip_3,114,16,17.078189
clip_3,114,17,17.078135
clip_3,115,12,16.969919
clip_3,115,13,18.946762
clip_3,115,14,20.224455
clip_3,115,15,20.651692
clip_3,115,16,16.541895
clip_3,115,17,15.133549
clip_3,116,12,16.154937
clip_3,116,13,17.334732
clip_3,116,14,16.678254
clip_3,116,15,17.206661
clip_3,116,16,14.053971
clip_3,116,17,14.483479
clip_3,117,12,24.013652
clip_3,117,13,20.967474
clip_3,117,14,16.808903
clip_3,117,15,17.470010
clip_3,117,16,17.750113
clip_3,117,17,19.663156
clip_3,118,12,20.438726
clip_3,118,13,22.451937
clip_3,118,14,21.549563
clip_3,118,15,21.779547
clip_3,118,16,18.297619
clip_3,118,17,18.027882
clip_3,119,12,18.490031
clip_3,119,13,19.961344
clip_3,119,14,19.124203
clip_3,119,15,18.957908
clip_3,119,16,20.755632
clip_3,119,17,21.431585
clip_3,120,13,20.186526
clip_3,120,14,21.628385
clip_3,120,15,18.353136
clip_3,120,16,29.114400
clip_3,120,17,29.091176
clip_3,121,13,22.239723
clip_3,121,14,23.827167
clip_3,121,15,24.006070
clip_3,121,16,23.264307
clip_3,121,17,20.990914
clip_3,122,7,15.541474
clip_3,122,13,23.292114
clip_3,122,14,23.519665
clip_3,122,15,23.792152
clip_3,122,16,21.516907
clip_3,122,17,21.011774
clip_3,123,7,28.502414
clip_3,123,13,23.572286
clip_3,123,14,25.084784
clip_3,123,15,25.549737
clip_3,123,16,24.960989
clip_3,123,17,23.620978
clip_3,124,7,16.126644
clip_3,124,13,27.416230
clip_3,124,14,28.639220
clip_3,124,15,28.677414
clip_3,124,16,26.679865
clip_3,124,17,26.601880
clip_3,125,6,11.618683
clip_3,125,7,10.578305
clip_3,125,13,35.885183
clip_3,125,14,34.781065
clip_3,125,15,37.061636
clip_3,125,16,25.672484
clip_3,125,17,24.950566
clip_3,126,6,43.350098
clip_3,126,7,46.109115
clip_3,126,14,31.222002
clip_3,126,15,30.499955
clip_3,126,16,31.212739
clip_3,126,17,31.465979
clip_3,127,6,2.471619
clip_3,127,7,2.806071
clip_3,127,14,29.356018
clip_3,127,15,30.391211
clip_3,127,16,18.465393
clip_3,127,17,18.509691
clip_3,128,6,24.793762
clip_3,128,7,25.389680
clip_3,128,14,27.983033
clip_3,128,15,27.832873
clip_3,128,16,23.397044
clip_3,128,17,22.424560
clip_3,129,6,29.526520
clip_3,129,7,28.434679
clip_3,129,14,22.755944
clip_3,129,15,22.820318
clip_3,129,16,27.558298
clip_3,129,17,27.432250
clip_3,130,6,11.329987
clip_3,130,7,10.797461
clip_3,130,14,21.951397
clip_3,130,15,28.670156
clip_3,130,16,27.793952
clip_3,130,17,28.446061
clip_3,131,7,17.456727
clip_3,131,16,30.823150
clip_3,131,17,29.605067
clip_3,132,7,26.679116
clip_3,132,16,28.185799
clip_3,132,17,29.554636
clip_3,133,7,30.629682
clip_3,133,16,23.282563
clip_3,133,17,21.696599
clip_3,134,7,27.515731
clip_3,134,16,24.311106
clip_3,134,17,22.197963
clip_3,135,7,40.207708
clip_3,135,16,39.971614
clip_3,135,17,35.768361
clip_3,136,7,34.902600
clip_3,136,16,27.829814
clip_3,136,17,24.425957
clip_3,137,7,33.041766
clip_3,137,16,28.057223
clip_3,137,17,29.141593
clip_3,138,7,35.681222
clip_3,138,16,28.374659
clip_3,138,17,26.396065
clip_3,139,7,10.337418
clip_3,139,16,17.417532
clip_3,140,7,23.245818
clip_3,140,16,21.188986
clip_3,141,7,17.440267
clip_3,141,16,17.293013
clip_3,142,7,37.783397
clip_3,142,16,17.420903
clip_3,143,7,21.517883
clip_3,144,7,38.629351
clip_3,145,7,8.815486
clip_3,146,7,19.482205
clip_3,147,7,11.700753
clip_3,148,7,18.497017
clip_3,149,7,25.506057
clip_3,150,7,26.167860
clip_3,151,7,19.022096
clip_3,152,7,10.897084
clip_3,153,7,16.082921
clip_3,154,7,3.884150
clip_3,155,7,11.421051
clip_3,156,7,14.734450
clip_3,156,8,18.441087
clip_3,157,7,31.020926
clip_3,157,8,9.501453
clip_3,158,7,22.610523
clip_3,158,8,6.238836
clip_3,159,7,16.472030
clip_3,159,8,41.700766
clip_3,160,7,3.404268
clip_3,160,8,24.388363
clip_3,161,7,7.448284
clip_3,161,8,26.712604
clip_3,162,7,32.439769
clip_3,162,8,9.712051
clip_3,162,9,7.558554
clip_3,163,7,27.294542
clip_3,163,8,16.549421
clip_3,163,9,20.097306
clip_3,164,7,12.189178
clip_3,164,8,20.659923
clip_3,164,9,23.595698
clip_3,165,7,16.766131
clip_3,165,8,21.027415
clip_3,165,9,20.650735
clip_3,166,7,19.539517
clip_3,166,8,16.814298
clip_3,166,9,16.451451
clip_3,167,7,9.860656
clip_3,167,8,16.600867
clip_3,167,9,18.454750
clip_3,168,7,16.438357
clip_3,168,8,19.697092
clip_3,168,9,21.780771
clip_3,169,7,15.128485
clip_3,169,8,17.837616
clip_3,169,9,19.875464
clip_3,170,7,19.682647
clip_3,170,8,14.423834
clip_3,170,9,16.135442
clip_3,171,7,19.434259
clip_3,171,8,16.307539
clip_3,171,9,15.170958
clip_3,172,7,26.432348
clip_3,172,8,19.483204
clip_3,172,9,19.366833
clip_3,173,7,32.925585
clip_3,173,8,18.642679
clip_3,173,9,19.162382
clip_3,174,7,30.658680
clip_3,174,8,21.143916
clip_3,174,9,21.185709
clip_3,175,7,28.655538
clip_3,175,8,17.698468
clip_3,175,9,17.120794
clip_3,176,7,17.888963
clip_3,176,8,18.541004
clip_3,176,9,17.865219
clip_3,177,0,25.081380
clip_3,177,7,19.534950
clip_3,177,8,19.135764
clip_3,177,9,16.401787
clip_3,178,0,16.336290
clip_3,178,1,16.625860
clip_3,178,7,15.942113
clip_3,178,8,16.056439
clip_3,178,9,16.819278
clip_3,179,0,24.791753
clip_3,179,1,24.947720
clip_3,179,7,18.670830
clip_3,179,8,20.763371
clip_3,179,9,19.972104
clip_3,180,0,21.896870
clip_3,180,1,22.033200
clip_3,180,8,15.807020
clip_3,180,9,14.632164
clip_3,181,0,18.579861
clip_3,181,1,19.032888
clip_3,181,8,17.558347
clip_3,181,9,18.053442
clip_3,182,0,16.300433
clip_3,182,1,16.749257
clip_3,182,8,15.606480
clip_3,182,9,16.131533
clip_3,183,0,17.194729
clip_3,183,1,17.710710
clip_3,183,8,16.934830
clip_3,183,9,17.720415
clip_3,184,0,14.434102
clip_3,184,1,14.793749
clip_3,184,8,13.598851
clip_3,184,9,13.140515
clip_3,185,0,12.982120
clip_3,185,1,13.167364
clip_3,185,2,12.842089
clip_3,185,8,10.240637
clip_3,185,9,9.724817
clip_3,186,0,16.361520
clip_3,186,1,16.701035
clip_3,186,2,16.621396
clip_3,186,8,17.637252
clip_3,186,9,17.768212
clip_3,187,0,15.382513
clip_3,187,1,15.580432
clip_3,187,2,16.256970
clip_3,187,8,13.858810
clip_3,187,9,14.076673
clip_3,188,0,11.784800
clip_3,188,1,12.205359
clip_3,188,2,14.240056
clip_3,188,8,11.061794
clip_3,188,9,13.074003
clip_3,189,0,11.291436
clip_3,189,1,11.731759
clip_3,189,2,12.552267
clip_3,189,8,13.734323
clip_3,189,9,14.651110
clip_3,190,0,13.476285
clip_3,190,1,13.541296
clip_3,190,2,13.888893
clip_3,190,8,11.693051
clip_3,190,9,11.429470
clip_3,191,0,11.830720
clip_3,191,1,11.827123
clip_3,191,2,12.733329
clip_3,191,8,11.777895
clip_3,191,9,12.491111
clip_3,192,0,11.302231
clip_3,192,1,11.084737
clip_3,192,2,10.402356
clip_3,192,8,9.494189
clip_3,192,9,8.610536
clip_3,193,0,10.005098
clip_3,193,1,10.112934
clip_3,193,2,11.516450
clip_3,193,8,9.291767
clip_3,193,9,10.657652
clip_3,194,0,9.072811
clip_3,194,1,8.975403
clip_3,194,2,9.334166
clip_3,194,8,9.493383
clip_3,194,9,9.654288
clip_3,195,0,8.997755
clip_3,195,1,8.649994
clip_3,195,2,7.902085
clip_3,195,3,6.232115
clip_3,195,8,6.248439
clip_3,195,9,5.193673
clip_3,196,0,8.512629
clip_3,196,1,8.344020
clip_3,196,2,7.776717
clip_3,196,3,6.547712
clip_3,196,8,8.003155
clip_3,196,9,7.007711
clip_3,197,0,8.168125
clip_3,197,1,7.945950
clip_3,197,2,7.484291
clip_3,197,3,6.302119
clip_3,197,8,8.468433
clip_3,197,9,7.576330
clip_3,198,0,8.204593
clip_3,198,1,8.115851
clip_3,198,2,8.221923
clip_3,198,3,7.993584
clip_3,198,8,7.315938
clip_3,198,9,7.382834
clip_3,199,0,6.478439
clip_3,199,1,6.724961
clip_3,199,2,8.198757
clip_3,199,3,10.533966
clip_3,199,8,5.099037
clip_3,199,9,6.884533
clip_3,200,0,7.823799
clip_3,200,1,8.074785
clip_3,200,2,9.437634
clip_3,200,3,11.623624
clip_3,200,8,6.166046
clip_3,200,9,7.785305
clip_3,201,0,5.492971
clip_3,201,1,5.797250
clip_3,201,2,7.588219
clip_3,201,3,10.177689
clip_3,201,8,7.181969
clip_3,201,9,9.251760
clip_3,202,0,9.379394
clip_3,202,1,9.053266
clip_3,202,2,7.059764
clip_3,202,3,4.090595
clip_3,202,8,9.333675
clip_3,202,9,7.309329
clip_3,203,0,8.649859
clip_3,203,1,8.219189
clip_3,203,2,7.222681
clip_3,203,3,5.601807
clip_3,203,8,7.809611
clip_3,203,9,6.586514
clip_3,204,0,7.214474
clip_3,204,1,7.104330
clip_3,204,2,6.608593
clip_3,204,3,5.800507
clip_3,204,8,7.897944
clip_3,204,9,7.262121
clip_3,205,0,7.242585
clip_3,205,1,6.998107
clip_3,205,2,6.565796
clip_3,205,3,5.777332
clip_3,205,8,4.812828
clip_3,205,9,4.274530
clip_3,206,0,6.716361
clip_3,206,1,6.697326
clip_3,206,2,6.741557
clip_3,206,3,6.412705
clip_3,206,8,3.162593
clip_3,206,9,2.890272
clip_3,207,0,5.811636
clip_3,207,1,5.678056
clip_3,207,2,5.955424
clip_3,207,3,6.201645
clip_3,207,8,7.227699
clip_3,207,9,7.086415
clip_3,208,0,6.028141
clip_3,208,1,6.138936
clip_3,208,2,5.955378
clip_3,208,3,5.874420
clip_3,208,8,4.697186
clip_3,208,9,4.785061
clip_3,209,0,5.336201
clip_3,209,1,5.287670
clip_3,209,2,5.799022
clip_3,209,3,6.279221
clip_3,209,8,5.153766
clip_3,209,9,5.383064
clip_3,210,0,5.247417
clip_3,210,1,5.137132
clip_3,210,2,4.192782
clip_3,210,3,3.136123
clip_3,210,8,3.450371
clip_3,210,9,2.607321
clip_3,211,0,5.044739
clip_3,211,1,4.873157
clip_3,211,2,4.950236
clip_3,211,3,5.032562
clip_3,211,8,4.880264
clip_3,211,9,4.550940
clip_3,212,0,5.521045
clip_3,212,1,4.862321
clip_3,212,2,7.307405
clip_3,212,3,9.951565
clip_3,212,8,10.932054
clip_3,212,9,13.213465
clip_3,213,0,5.373625
clip_3,213,1,5.374921
clip_3,213,2,4.920822
clip_3,213,3,4.361822
clip_3,213,8,4.731733
clip_3,213,9,4.231386
clip_3,214,0,4.215500
clip_3,214,1,4.351536
clip_3,214,2,4.177356
clip_3,214,3,4.408436
clip_3,214,8,5.085535
clip_3,214,9,5.059936
clip_3,215,0,3.692996
clip_3,215,1,3.829539
clip_3,215,2,4.076351
clip_3,215,3,4.542288
clip_3,215,8,3.906488
clip_3,215,9,4.444820
clip_3,216,0,4.044583
clip_3,216,1,4.152006
clip_3,216,2,4.214688
clip_3,216,3,3.990677
clip_3,216,8,1.232693
clip_3,216,9,1.607375
clip_3,217,0,3.931343
