clip,frame,keypoint_index,confident_count,residual_m,residual_px,dlt_conditioning
clip_3,33,14,7,0.017949,1.235095,1.386468e-01
clip_3,33,15,7,0.035909,0.835582,1.371087e-01
clip_3,34,11,7,0.031709,2.293486,1.999050e-01
clip_3,34,12,7,0.018396,0.856506,1.173326e-01
clip_3,34,13,7,0.051002,2.227854,1.326848e-01
clip_3,34,14,7,0.020113,1.285002,1.385520e-01
clip_3,34,15,7,0.040369,0.869077,1.369822e-01
clip_3,35,11,7,0.034800,2.485363,1.997303e-01
clip_3,35,12,7,0.017263,0.780399,1.174023e-01
clip_3,35,13,7,0.051657,2.259457,1.327361e-01
clip_3,35,14,7,0.020584,1.268266,1.386463e-01
clip_3,35,15,7,0.042720,0.879812,1.370540e-01
clip_3,36,11,7,0.034806,2.496041,1.997233e-01
clip_3,36,12,7,0.017568,0.786726,1.173930e-01
clip_3,36,13,7,0.052154,2.258635,1.327237e-01
clip_3,36,14,7,0.020136,1.249286,1.386308e-01
clip_3,36,15,7,0.042383,0.867144,1.370374e-01
clip_3,37,11,7,0.033724,2.402022,1.998447e-01
clip_3,37,12,7,0.017287,0.802331,1.173879e-01
clip_3,37,13,7,0.051171,2.266653,1.327301e-01
clip_3,37,14,7,0.020959,1.351294,1.386239e-01
clip_3,37,15,7,0.040916,0.902873,1.370585e-01
clip_3,38,11,7,0.038916,2.515144,1.993774e-01
clip_3,38,12,7,0.014024,0.718022,1.171636e-01
clip_3,38,13,7,0.051316,2.388201,1.324028e-01
clip_3,38,14,7,0.021058,1.432059,1.382601e-01
clip_3,38,15,7,0.038275,0.860586,1.367058e-01
clip_3,39,11,7,0.038854,3.041888,1.989589e-01
clip_3,39,12,7,0.015040,0.575187,1.168211e-01
clip_3,39,13,7,0.054393,2.493792,1.319830e-01
clip_3,39,14,7,0.020679,1.448183,1.377509e-01
clip_3,39,15,7,0.036352,0.724772,1.361871e-01
clip_3,40,11,7,0.036825,3.692518,2.000990e-01
clip_3,40,12,7,0.023004,0.605275,1.166754e-01
clip_3,40,13,7,0.057831,2.319501,1.318904e-01
clip_3,40,14,7,0.022114,1.509719,1.375160e-01
clip_3,40,15,7,0.040701,0.843451,1.359924e-01
clip_3,41,11,7,0.038448,3.503791,1.999991e-01
clip_3,41,12,7,0.016230,0.479856,1.169926e-01
clip_3,41,13,7,0.054341,2.564247,1.322577e-01
clip_3,41,14,7,0.023599,1.605947,1.380266e-01
clip_3,41,15,7,0.039696,0.765249,1.364777e-01
clip_3,42,11,7,0.039649,3.454257,1.997789e-01
clip_3,42,12,7,0.013821,0.417091,1.165524e-01
clip_3,42,13,7,0.051787,2.551091,1.316859e-01
clip_3,42,14,7,0.025746,1.628341,1.373354e-01
clip_3,42,15,7,0.044605,0.855045,1.357816e-01
clip_3,43,11,7,0.043883,3.797070,1.997095e-01
clip_3,43,12,7,0.011651,0.297016,1.164426e-01
clip_3,43,13,7,0.051610,2.602424,1.315304e-01
clip_3,43,14,7,0.027914,1.701638,1.371552e-01
clip_3,43,15,7,0.048099,0.903936,1.355962e-01
clip_3,44,11,7,0.044925,3.618682,1.998604e-01
clip_3,44,12,7,0.009187,0.262494,1.170296e-01
clip_3,44,13,7,0.051226,2.677919,1.322367e-01
clip_3,44,14,7,0.025867,1.681377,1.380604e-01
clip_3,44,15,7,0.042894,0.796756,1.364875e-01
clip_3,45,11,7,0.044261,3.602952,2.006604e-01
clip_3,45,12,7,0.010631,0.289214,1.172720e-01
clip_3,45,13,7,0.052233,2.573147,1.325437e-01
clip_3,45,14,7,0.024426,1.642456,1.384056e-01
clip_3,45,15,7,0.040756,0.800874,1.368585e-01
clip_3,46,11,7,0.047753,4.238431,2.006972e-01
clip_3,46,12,7,0.013366,0.344364,1.173436e-01
clip_3,46,13,7,0.056779,2.652085,1.325955e-01
clip_3,46,14,7,0.025126,1.711484,1.384795e-01
clip_3,46,15,7,0.042580,0.813700,1.369274e-01
clip_3,47,11,7,0.046843,4.639503,2.014013e-01
clip_3,47,12,7,0.020063,0.559543,1.173059e-01
clip_3,47,13,7,0.057992,2.402292,1.325852e-01
clip_3,47,14,7,0.025570,1.588067,1.384157e-01
clip_3,47,15,7,0.049385,0.921783,1.368516e-01
clip_3,48,11,7,0.047745,4.891932,2.014602e-01
clip_3,48,12,7,0.023829,0.676379,1.168635e-01
clip_3,48,13,7,0.057416,2.311269,1.320955e-01
clip_3,48,14,7,0.028140,1.560741,1.377629e-01
clip_3,48,15,7,0.055019,0.983279,1.361926e-01
clip_3,49,11,7,0.046640,4.800457,2.015066e-01
clip_3,49,12,7,0.022987,0.660896,1.166344e-01
clip_3,49,13,7,0.052975,2.232546,1.318356e-01
clip_3,49,14,7,0.031768,1.494100,1.374465e-01
clip_3,49,15,7,0.060335,1.027593,1.358442e-01
clip_3,50,11,7,0.049504,5.094356,2.013164e-01
clip_3,50,12,7,0.023987,0.717888,1.165282e-01
clip_3,50,13,7,0.055212,2.316513,1.316886e-01
clip_3,50,14,7,0.031119,1.479749,1.372781e-01
clip_3,50,15,7,0.060472,0.992783,1.356602e-01
clip_3,51,11,7,0.053469,5.476094,2.014057e-01
clip_3,51,12,7,0.026834,0.872206,1.161299e-01
clip_3,51,13,7,0.055268,2.203199,1.312006e-01
clip_3,51,14,7,0.034238,1.484039,1.366630e-01
clip_3,51,15,7,0.065796,1.080823,1.350500e-01
clip_3,52,11,7,0.055751,5.736559,2.014508e-01
clip_3,52,12,7,0.024852,0.958589,1.165627e-01
clip_3,52,13,7,0.055550,2.263933,1.316896e-01
clip_3,52,14,7,0.031386,1.520217,1.373142e-01
clip_3,52,15,7,0.060942,0.993846,1.356916e-01
clip_3,53,11,7,0.056333,5.783112,2.013746e-01
clip_3,53,12,7,0.026191,1.031468,1.163884e-01
clip_3,53,13,7,0.053222,2.096463,1.314942e-01
clip_3,53,14,7,0.032941,1.424861,1.370785e-01
clip_3,53,15,7,0.063703,1.028600,1.354372e-01
clip_3,54,11,7,0.062797,6.106846,2.017121e-01
clip_3,54,12,7,0.035431,1.187383,1.162260e-01
clip_3,54,13,7,0.058080,1.913295,1.313795e-01
clip_3,54,14,7,0.031408,1.217678,1.368593e-01
clip_3,54,15,7,0.065399,1.035830,1.352126e-01
clip_3,55,11,7,0.068920,6.683309,2.020169e-01
clip_3,55,12,7,0.037373,1.386077,1.160569e-01
clip_3,55,13,7,0.059008,1.878689,1.311477e-01
clip_3,55,14,7,0.034949,1.142337,1.365897e-01
clip_3,55,15,7,0.072196,1.123779,1.349065e-01
clip_3,56,11,7,0.064027,6.288305,2.015686e-01
clip_3,56,12,7,0.033717,1.227880,1.161659e-01
clip_3,56,13,7,0.055819,1.936762,1.312733e-01
clip_3,56,14,7,0.033370,1.080732,1.367863e-01
clip_3,56,15,7,0.068662,1.060732,1.350682e-01
clip_3,57,11,7,0.059683,6.019854,2.008690e-01
clip_3,57,12,7,0.026753,1.095283,1.153953e-01
clip_3,57,13,7,0.048063,2.071435,1.303416e-01
clip_3,57,14,7,0.038963,1.178423,1.356779e-01
clip_3,57,15,7,0.071784,1.107270,1.339472e-01
clip_3,58,11,7,0.059372,5.967241,2.015173e-01
clip_3,58,12,7,0.027207,1.089181,1.155401e-01
clip_3,58,13,7,0.047875,2.024931,1.305505e-01
clip_3,58,14,7,0.038673,1.110969,1.358972e-01
clip_3,58,15,7,0.071800,1.118616,1.341682e-01
clip_3,59,11,7,0.066792,6.642695,2.019172e-01
clip_3,59,12,7,0.030897,1.391741,1.153170e-01
clip_3,59,13,7,0.049644,1.877669,1.302599e-01
clip_3,59,14,7,0.041228,1.102395,1.355268e-01
clip_3,59,15,7,0.076965,1.190923,1.338031e-01
clip_3,60,11,7,0.068708,6.821008,2.025263e-01
clip_3,60,12,7,0.031503,1.526225,1.154169e-01
clip_3,60,13,7,0.048946,1.772612,1.303939e-01
clip_3,60,14,7,0.041099,1.149879,1.356639e-01
clip_3,60,15,7,0.076335,1.178871,1.339747e-01
clip_3,61,11,7,0.064558,6.591156,2.020172e-01
clip_3,61,12,7,0.027243,1.442800,1.153749e-01
clip_3,61,13,7,0.047966,1.870266,1.302781e-01
clip_3,61,14,7,0.039150,1.121113,1.355790e-01
clip_3,61,15,7,0.073719,1.141093,1.338718e-01
clip_3,62,11,7,0.068678,7.087954,2.008513e-01
clip_3,62,12,7,0.023914,1.605103,1.155105e-01
clip_3,62,13,7,0.052989,2.265969,1.302685e-01
clip_3,62,14,7,0.030022,1.249909,1.357299e-01
clip_3,62,15,7,0.062368,0.993674,1.340210e-01
clip_3,63,11,7,0.068283,6.945058,2.023685e-01
clip_3,63,12,7,0.029918,1.551236,1.158797e-01
clip_3,63,13,7,0.054531,1.957257,1.308429e-01
clip_3,63,14,7,0.032037,1.113455,1.362950e-01
clip_3,63,15,7,0.067069,1.047108,1.346087e-01
clip_3,64,11,7,0.060387,6.184748,2.015346e-01
clip_3,64,12,7,0.019898,1.263750,1.163244e-01
clip_3,64,13,7,0.050133,2.215125,1.312761e-01
clip_3,64,14,7,0.028260,1.214728,1.369608e-01
clip_3,64,15,7,0.058169,0.917687,1.352568e-01
clip_3,65,11,7,0.058297,6.020971,2.015497e-01
clip_3,65,12,7,0.020080,1.194556,1.163352e-01
clip_3,65,13,7,0.048267,2.151711,1.313419e-01
clip_3,65,14,7,0.027943,1.018364,1.370412e-01
clip_3,65,15,7,0.058709,0.977531,1.352930e-01
clip_3,66,11,7,0.058721,5.998970,2.014444e-01
clip_3,66,12,7,0.018797,1.200404,1.162133e-01
clip_3,66,13,7,0.048690,2.171576,1.311266e-01
clip_3,66,14,7,0.028774,1.098665,1.367949e-01
clip_3,66,15,7,0.059719,0.955960,1.350646e-01
clip_3,67,11,7,0.058179,5.822111,2.011878e-01
clip_3,67,12,7,0.015755,1.129386,1.161882e-01
clip_3,67,13,7,0.046644,2.286251,1.310844e-01
clip_3,67,14,7,0.030463,1.170376,1.367670e-01
clip_3,67,15,7,0.060284,0.963244,1.350293e-01
clip_3,68,11,7,0.059304,5.721446,2.013755e-01
clip_3,68,12,7,0.013607,1.179072,1.161198e-01
clip_3,68,13,7,0.042528,2.301777,1.309652e-01
clip_3,68,14,7,0.033737,1.175324,1.366508e-01
clip_3,68,15,7,0.063197,1.017974,1.348955e-01
clip_3,69,11,7,0.053245,5.264800,2.010530e-01
clip_3,69,12,7,0.012351,0.983876,1.159986e-01
clip_3,69,13,7,0.040335,2.203376,1.308633e-01
clip_3,69,14,7,0.033682,1.152108,1.365028e-01
clip_3,69,15,7,0.061542,0.981305,1.347547e-01
clip_3,70,11,7,0.055964,5.056341,2.006666e-01
clip_3,70,12,7,0.010286,0.938903,1.163888e-01
clip_3,70,13,7,0.041107,2.345823,1.312571e-01
clip_3,70,14,7,0.027651,1.181422,1.370721e-01
clip_3,70,15,7,0.052674,0.851776,1.353313e-01
clip_3,71,11,7,0.058720,5.528022,2.007109e-01
clip_3,71,12,7,0.012596,1.152502,1.165070e-01
clip_3,71,13,7,0.041329,2.373771,1.313846e-01
clip_3,71,14,7,0.030016,1.271744,1.372550e-01
clip_3,71,15,7,0.055598,0.898065,1.355018e-01
clip_3,72,11,7,0.059048,5.858284,2.014001e-01
clip_3,72,12,7,0.014680,1.260607,1.166995e-01
clip_3,72,13,7,0.042800,2.296687,1.316719e-01
clip_3,72,14,7,0.029268,1.168342,1.375754e-01
clip_3,72,15,7,0.056563,0.948261,1.358105e-01
clip_3,73,11,7,0.053807,5.347402,2.012433e-01
clip_3,73,12,7,0.012128,1.034723,1.166571e-01
clip_3,73,13,7,0.040231,2.310879,1.316684e-01
clip_3,73,14,7,0.028181,1.033758,1.375767e-01
clip_3,73,15,7,0.054256,0.986002,1.357856e-01
clip_3,74,11,7,0.053682,5.462169,2.018456e-01
clip_3,74,12,7,0.013836,1.118905,1.166258e-01
clip_3,74,13,7,0.041073,2.211865,1.317105e-01
clip_3,74,14,7,0.024549,1.121003,1.375404e-01
clip_3,74,15,7,0.047995,0.842790,1.358314e-01
clip_3,75,11,7,0.062549,6.370269,2.014496e-01
clip_3,75,12,7,0.017951,1.471140,1.166201e-01
clip_3,75,13,7,0.046379,2.217329,1.315555e-01
clip_3,75,14,7,0.027057,1.214977,1.374220e-01
clip_3,75,15,7,0.055116,0.900878,1.356941e-01
clip_3,76,11,7,0.062439,6.166814,2.014792e-01
clip_3,76,12,7,0.016278,1.440663,1.166209e-01
clip_3,76,13,7,0.043453,2.218193,1.315229e-01
clip_3,76,14,7,0.029732,1.179031,1.374170e-01
clip_3,76,15,7,0.058446,0.955579,1.356641e-01
clip_3,77,11,7,0.067076,6.734315,2.012943e-01
clip_3,77,12,7,0.018943,1.656962,1.162891e-01
clip_3,77,13,7,0.045247,2.271738,1.311165e-01
clip_3,77,14,7,0.032215,1.276467,1.368992e-01
clip_3,77,15,7,0.062229,1.005387,1.351492e-01
clip_3,78,11,7,0.067801,6.785435,2.014064e-01
clip_3,78,12,7,0.019312,1.650142,1.161480e-01
clip_3,78,13,7,0.047135,2.281181,1.309538e-01
clip_3,78,14,7,0.031289,1.283007,1.366609e-01
clip_3,78,15,7,0.061735,0.988260,1.349306e-01
clip_3,79,11,7,0.066352,6.386521,2.014766e-01
clip_3,79,12,7,0.016986,1.541995,1.157006e-01
clip_3,79,13,7,0.043876,2.393156,1.304428e-01
clip_3,79,14,7,0.030333,1.280753,1.360110e-01
clip_3,79,15,7,0.058047,0.959081,1.343086e-01
clip_3,80,11,7,0.063026,5.887170,2.012533e-01
clip_3,80,12,7,0.015128,1.366693,1.156485e-01
clip_3,80,13,7,0.042197,2.500162,1.304064e-01
clip_3,80,14,7,0.027178,1.378713,1.359660e-01
clip_3,80,15,7,0.049355,0.829594,1.343070e-01
clip_3,81,11,7,0.066808,6.214078,2.007860e-01
clip_3,81,12,7,0.016893,1.518407,1.152642e-01
clip_3,81,13,7,0.043196,2.549737,1.298915e-01
clip_3,81,14,7,0.027696,1.434159,1.353592e-01
clip_3,81,15,7,0.050312,0.839232,1.337057e-01
clip_3,82,11,7,0.068611,6.459964,1.998775e-01
clip_3,82,12,7,0.017424,1.586647,1.145609e-01
clip_3,82,13,7,0.043881,2.519503,1.289776e-01
clip_3,82,14,7,0.031748,1.463458,1.342597e-01
clip_3,82,15,7,0.057744,0.914470,1.325927e-01
clip_3,83,11,7,0.069684,7.007201,2.005357e-01
clip_3,83,12,7,0.019984,1.758942,1.154726e-01
clip_3,83,13,7,0.047308,2.373442,1.301270e-01
clip_3,83,14,7,0.030387,1.439859,1.356454e-01
clip_3,83,15,7,0.058053,0.919336,1.339566e-01
clip_3,84,11,7,0.067326,6.494795,2.001893e-01
clip_3,84,12,7,0.017069,1.557741,1.151855e-01
clip_3,84,13,7,0.044989,2.471023,1.297680e-01
clip_3,84,14,7,0.031098,1.433635,1.352224e-01
clip_3,84,15,7,0.057755,0.915766,1.335362e-01
clip_3,85,11,7,0.067895,6.776972,2.008861e-01
clip_3,85,12,7,0.018915,1.642230,1.157206e-01
clip_3,85,13,7,0.047599,2.364277,1.304553e-01
clip_3,85,14,7,0.029439,1.385039,1.360262e-01
clip_3,85,15,7,0.057290,0.910460,1.343367e-01
clip_3,86,11,7,0.064704,6.477766,2.008048e-01
clip_3,86,12,7,0.017862,1.532306,1.161912e-01
clip_3,86,13,7,0.047208,2.307255,1.310280e-01
clip_3,86,14,7,0.025555,1.296007,1.367627e-01
clip_3,86,15,7,0.051657,0.840595,1.350582e-01
clip_3,87,11,7,0.060954,5.932245,2.002994e-01
clip_3,87,12,7,0.014621,1.318937,1.160047e-01
clip_3,87,13,7,0.044462,2.371844,1.307907e-01
clip_3,87,14,7,0.024459,1.263646,1.365002e-01
clip_3,87,15,7,0.048447,0.810138,1.347913e-01
clip_3,88,11,7,0.064545,6.644445,2.009707e-01
clip_3,88,12,7,0.019594,1.594361,1.162649e-01
clip_3,88,13,7,0.046812,2.215871,1.311381e-01
clip_3,88,14,7,0.027495,1.305955,1.368876e-01
clip_3,88,15,7,0.054627,0.878529,1.351766e-01
clip_3,89,11,7,0.061487,6.316217,2.004919e-01
clip_3,89,12,7,0.017875,1.478555,1.159046e-01
clip_3,89,13,7,0.043433,2.164196,1.306998e-01
clip_3,89,14,7,0.030768,1.258933,1.363573e-01
clip_3,89,15,7,0.058593,0.934208,1.346243e-01
clip_3,90,11,7,0.063743,6.474687,2.005745e-01
clip_3,90,12,7,0.018148,1.580267,1.160026e-01
clip_3,90,13,7,0.042969,2.192052,1.307811e-01
clip_3,90,14,7,0.033098,1.365461,1.364805e-01
clip_3,90,15,7,0.061074,0.959382,1.347522e-01
clip_3,91,11,7,0.066689,6.804176,2.005996e-01
clip_3,91,12,7,0.019994,1.712773,1.157985e-01
clip_3,91,13,7,0.044527,2.144011,1.305137e-01
clip_3,91,14,7,0.034129,1.320536,1.361463e-01
clip_3,91,15,7,0.064456,1.010980,1.344095e-01
clip_3,92,11,7,0.069199,6.967640,1.999406e-01
clip_3,92,12,7,0.019851,1.760455,1.149689e-01
clip_3,92,13,7,0.043952,2.284481,1.294616e-01
clip_3,92,14,7,0.039307,1.470042,1.348653e-01
clip_3,92,15,7,0.070301,1.084173,1.331395e-01
clip_3,93,11,7,0.065708,6.719115,2.004068e-01
clip_3,93,12,7,0.019430,1.658398,1.153736e-01
clip_3,93,13,7,0.042736,2.167596,1.300034e-01
clip_3,93,14,7,0.039374,1.440662,1.354966e-01
clip_3,93,15,7,0.069854,1.082307,1.337715e-01
clip_3,94,11,7,0.067010,6.760219,2.001220e-01
clip_3,94,12,7,0.018652,1.658053,1.153103e-01
clip_3,94,13,7,0.044439,2.358371,1.299103e-01
clip_3,94,14,7,0.035654,1.558157,1.353972e-01
clip_3,94,15,7,0.063425,0.983235,1.337053e-01
clip_3,95,11,7,0.062866,6.399164,1.999406e-01
clip_3,95,12,7,0.017176,1.480197,1.152300e-01
clip_3,95,13,7,0.043164,2.326610,1.298443e-01
clip_3,95,14,7,0.035570,1.509789,1.353052e-01
clip_3,95,15,7,0.062643,0.970473,1.336089e-01
clip_3,96,11,7,0.062165,6.297458,1.994318e-01
clip_3,96,12,7,0.016325,1.390431,1.152571e-01
clip_3,96,13,7,0.045083,2.420696,1.298543e-01
clip_3,96,14,7,0.031281,1.448341,1.353576e-01
clip_3,96,15,7,0.057240,0.899977,1.336497e-01
clip_3,97,11,7,0.062473,6.289213,1.998428e-01
clip_3,97,12,7,0.016549,1.391429,1.157032e-01
clip_3,97,13,7,0.046571,2.385481,1.303865e-01
clip_3,97,14,7,0.027697,1.334337,1.360253e-01
clip_3,97,15,7,0.053999,0.871537,1.343049e-01
clip_3,98,11,7,0.060556,6.137805,2.001727e-01
clip_3,98,12,7,0.015979,1.309510,1.161488e-01
clip_3,98,13,7,0.046229,2.397588,1.309603e-01
clip_3,98,14,7,0.026481,1.288146,1.367348e-01
clip_3,98,15,7,0.052150,0.868563,1.349990e-01
clip_3,99,11,7,0.060396,6.019918,2.001108e-01
clip_3,99,12,7,0.014961,1.249446,1.163857e-01
clip_3,99,13,7,0.047006,2.443882,1.312257e-01
clip_3,99,14,7,0.025226,1.294353,1.370792e-01
clip_3,99,15,7,0.050350,0.838673,1.353403e-01
clip_3,100,11,7,0.060550,6.231279,2.005006e-01
clip_3,100,12,7,0.017886,1.298768,1.165207e-01
clip_3,100,13,7,0.048997,2.358047,1.314499e-01
clip_3,100,14,7,0.026148,1.360479,1.372894e-01
clip_3,100,15,7,0.051789,0.828337,1.355767e-01
clip_3,101,11,7,0.057958,5.918510,2.006171e-01
clip_3,101,12,7,0.015811,1.199909,1.165760e-01
clip_3,101,13,7,0.046021,2.327906,1.315293e-01
clip_3,101,14,7,0.028118,1.349190,1.373848e-01
clip_3,101,15,7,0.053844,0.856157,1.356644e-01
clip_3,102,11,7,0.056434,5.793567,2.004344e-01
clip_3,102,12,7,0.016117,1.111279,1.163163e-01
clip_3,102,13,7,0.046775,2.335179,1.312447e-01
clip_3,102,14,7,0.028550,1.420983,1.369943e-01
clip_3,102,15,7,0.053463,0.836378,1.353053e-01
clip_3,103,11,7,0.054211,5.652072,2.004271e-01
clip_3,103,12,7,0.021916,0.984141,1.159457e-01
clip_3,103,13,7,0.050614,2.193216,1.308878e-01
clip_3,103,14,7,0.026223,1.265355,1.364651e-01
clip_3,103,15,7,0.053190,0.828664,1.347978e-01
clip_3,104,11,7,0.045016,4.700385,2.005097e-01
clip_3,104,12,7,0.019825,0.611785,1.159147e-01
clip_3,104,13,7,0.047818,2.276760,1.309672e-01
clip_3,104,14,7,0.025861,1.250336,1.364855e-01
clip_3,104,15,7,0.050089,0.780825,1.348386e-01
clip_3,105,11,7,0.037730,3.974795,1.997858e-01
clip_3,105,12,7,0.017201,0.439292,1.157161e-01
clip_3,105,13,7,0.043749,2.288611,1.307448e-01
clip_3,105,14,7,0.027410,1.342404,1.362189e-01
clip_3,105,15,7,0.048582,0.758868,1.345875e-01
clip_3,106,12,6,0.077550,6.012490,1.767506e-01
clip_3,106,13,6,0.041737,1.960839,1.496188e-01
clip_3,106,14,6,0.027894,1.081737,2.163232e-01
clip_3,106,15,6,0.048459,0.860305,2.056646e-01
clip_3,107,12,6,0.081988,6.788556,1.760663e-01
clip_3,107,13,6,0.042079,2.221189,1.486648e-01
clip_3,107,14,6,0.028810,1.196037,2.150833e-01
clip_3,107,15,6,0.047872,0.808470,2.042065e-01
clip_3,108,12,6,0.082310,6.583130,1.760458e-01
clip_3,108,13,6,0.045131,2.193987,1.486295e-01
clip_3,108,14,6,0.026383,1.263063,2.152083e-01
clip_3,108,15,6,0.044399,0.833585,2.043580e-01
clip_3,109,12,6,0.075892,6.107679,1.760119e-01
clip_3,109,13,6,0.042224,2.058371,1.481671e-01
clip_3,109,14,6,0.024639,1.297751,2.146740e-01
clip_3,109,15,6,0.039677,0.831639,2.038259e-01
clip_3,110,12,6,0.079618,5.099326,1.753304e-01
clip_3,110,13,6,0.048586,1.764137,1.476203e-01
clip_3,110,14,6,0.020726,1.046497,2.145650e-01
clip_3,110,15,6,0.040235,0.907633,2.035395e-01
clip_3,111,12,6,0.074106,4.052059,1.753541e-01
clip_3,111,13,6,0.049467,1.524173,1.480278e-01
clip_3,111,14,6,0.013274,0.945966,2.155631e-01
clip_3,111,15,6,0.023831,0.779039,2.046787e-01
clip_3,112,12,6,0.068061,3.705674,1.750894e-01
clip_3,112,13,6,0.047561,1.480876,1.477026e-01
clip_3,112,14,6,0.017470,1.212841,2.153034e-01
clip_3,112,15,6,0.017634,0.940141,2.043710e-01
clip_3,113,12,6,0.061203,3.590793,1.745941e-01
clip_3,113,13,6,0.047730,1.551151,1.464428e-01
clip_3,113,14,6,0.027627,1.450011,2.136146e-01
clip_3,113,15,6,0.015293,0.950718,2.026140e-01
clip_3,114,12,6,0.037084,3.072109,1.748090e-01
clip_3,114,13,6,0.032446,1.367258,1.461559e-01
clip_3,114,14,6,0.035737,1.513287,2.134462e-01
clip_3,114,15,6,0.028623,0.828933,2.025964e-01
clip_3,115,12,6,0.056688,3.331190,1.739362e-01
clip_3,115,13,6,0.018212,1.454820,1.439252e-01
clip_3,115,14,6,0.049336,1.739976,2.103866e-01
clip_3,115,15,6,0.056986,0.940507,1.994004e-01
clip_3,116,12,6,0.125142,3.749074,1.736388e-01
clip_3,116,13,6,0.054501,1.603149,1.429563e-01
clip_3,116,14,6,0.045199,1.482816,2.097563e-01
clip_3,116,15,6,0.071260,1.173310,1.985905e-01
clip_3,117,12,6,0.089990,2.370408,1.746206e-01
clip_3,117,13,6,0.051249,1.025433,1.438638e-01
clip_3,117,14,6,0.011195,0.198378,2.112556e-01
clip_3,117,15,6,0.034594,0.858936,2.002332e-01
clip_3,118,12,6,0.134778,4.895914,1.741123e-01
clip_3,118,13,6,0.086140,1.974411,1.435586e-01
clip_3,118,14,6,0.008158,0.374827,2.120650e-01
clip_3,118,15,6,0.042352,0.976429,2.007106e-01
clip_3,119,12,6,0.162366,6.887136,1.745142e-01
clip_3,119,13,6,0.114226,2.828563,1.442987e-01
clip_3,119,14,6,0.017761,0.497095,2.138536e-01
clip_3,119,15,6,0.022171,0.503896,2.021884e-01
clip_3,120,13,5,0.221297,20.792050,3.178745e-02
clip_3,120,14,5,0.035704,2.471336,2.095412e-01
clip_3,120,15,5,0.044521,2.791810,1.921704e-01
clip_3,121,7,6,1.636619,68.441267,1.752306e-01
clip_3,121,13,6,0.250045,10.796261,4.170116e-02
clip_3,121,14,6,0.033304,1.059940,5.748659e-02
clip_3,121,15,6,0.107327,5.274464,4.951432e-02
clip_3,121,16,6,0.196069,5.825671,5.457327e-02
clip_3,121,17,6,0.766898,25.602363,1.679824e-02
clip_3,122,7,6,1.643250,72.348424,1.750319e-01
clip_3,122,13,6,0.220023,10.591803,4.126273e-02
clip_3,122,14,6,0.037218,0.925294,5.671660e-02
clip_3,122,15,6,0.104267,5.053361,4.888137e-02
clip_3,122,16,6,0.175563,5.882508,5.386692e-02
clip_3,122,17,6,0.683937,21.795753,1.644666e-02
clip_3,123,7,6,1.582513,72.024818,1.745677e-01
clip_3,123,13,6,0.177643,9.377927,4.154642e-02
clip_3,123,14,6,0.061054,1.196924,5.711205e-02
clip_3,123,15,6,0.118921,4.774556,4.930076e-02
clip_3,123,16,6,0.151654,5.468428,5.418827e-02
clip_3,123,17,6,0.614208,19.077701,1.642452e-02
clip_3,124,6,7,0.696872,52.434963,5.638013e-02
clip_3,124,7,7,0.688500,55.603149,3.725331e-02
clip_3,124,13,7,0.134628,10.091469,5.640240e-02
clip_3,124,14,7,0.084425,1.667607,7.061422e-02
clip_3,124,15,7,0.087339,5.263087,6.255724e-02
clip_3,124,16,7,0.137161,2.896334,6.238948e-02
clip_3,124,17,7,0.171961,4.622388,5.360833e-02
clip_3,125,6,7,0.383977,29.703763,5.608425e-02
clip_3,125,7,7,0.490202,33.346546,3.686110e-02
clip_3,125,13,7,0.136917,10.297514,5.579359e-02
clip_3,125,14,7,0.059126,1.224674,6.965749e-02
clip_3,125,15,7,0.066583,3.039160,6.192008e-02
clip_3,125,16,7,0.142898,3.076614,6.150834e-02
clip_3,125,17,7,0.124004,3.739116,5.272287e-02
clip_3,126,6,6,0.853932,58.917046,4.207900e-02
clip_3,126,7,6,0.708214,12.208491,1.633982e-02
clip_3,126,14,6,0.079858,3.849425,7.448419e-02
clip_3,126,15,6,0.057085,1.759050,6.857773e-02
clip_3,126,16,6,0.113944,6.508568,5.712334e-02
clip_3,126,17,6,0.217519,8.444513,1.687658e-02
clip_3,127,6,6,0.896282,66.394527,4.167715e-02
clip_3,127,7,6,1.457380,124.619646,1.677526e-02
clip_3,127,14,6,0.083123,1.769754,7.374854e-02
clip_3,127,15,6,0.104127,1.710572,6.749211e-02
clip_3,127,16,6,0.074220,4.055513,5.665914e-02
clip_3,127,17,6,0.131634,6.743473,1.707243e-02
clip_3,128,6,6,1.013368,66.385848,4.165801e-02
clip_3,128,7,6,1.935893,181.818194,1.695327e-02
clip_3,128,14,6,0.116245,3.622310,7.307711e-02
clip_3,128,15,6,0.110975,2.051459,6.683560e-02
clip_3,128,16,6,0.103530,8.066300,5.575014e-02
clip_3,128,17,6,0.197356,6.635354,1.763455e-02
clip_3,129,6,6,1.025981,74.623745,4.190677e-02
clip_3,129,7,6,1.966781,180.971549,1.723894e-02
clip_3,129,14,6,0.129211,2.438966,7.417473e-02
clip_3,129,15,6,0.156226,2.567593,6.767395e-02
clip_3,129,16,6,0.070547,3.903243,5.698659e-02
clip_3,129,17,6,0.142504,8.591768,1.744969e-02
clip_3,130,6,6,0.931548,95.387698,4.057977e-02
clip_3,130,7,6,1.899038,169.350537,1.521109e-02
clip_3,130,14,6,0.203825,11.865089,7.297231e-02
clip_3,130,15,6,0.246921,4.315435,6.704499e-02
