hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
8,20,0.3,clip_3,219,0.5205479452054794,0.5061728395061729,0.5614035087719298,0.43859649122807015,0.4583333333333333,0.64
8,20,0.5,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
8,20,0.5,clip_2,167,0.49700598802395207,0.3669724770642202,0.7413793103448276,0.25862068965517243,0.5411764705882353,0.45121951219512196
8,20,0.5,clip_3,219,0.5205479452054794,0.5061728395061729,0.5614035087719298,0.43859649122807015,0.4583333333333333,0.64
8,20,0.7,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
8,20,0.7,clip_2,167,0.49101796407185627,0.3119266055045872,0.8275862068965517,0.1724137931034483,0.5176470588235295,0.4634146341463415
8,20,0.7,clip_3,219,0.5570776255707762,0.5555555555555556,0.5614035087719298,0.43859649122807015,0.5,0.6666666666666666
8,20,0.8,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
8,20,0.8,clip_2,167,0.49101796407185627,0.3119266055045872,0.8275862068965517,0.1724137931034483,0.5176470588235295,0.4634146341463415
8,20,0.8,clip_3,219,0.5570776255707762,0.5555555555555556,0.5614035087719298,0.43859649122807015,0.5,0.6666666666666666
8,20,0.9,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
8,20,0.9,clip_2,167,0.49101796407185627,0.3119266055045872,0.8275862068965517,0.1724137931034483,0.5176470588235295,0.4634146341463415
8,20,0.9,clip_3,219,0.5388127853881278,0.5308641975308642,0.5614035087719298,0.43859649122807015,0.4930555555555556,0.6266666666666667
8,30,0.3,clip_1,102,0.7941176470588235,0.7640449438202247,1.0,0.0,0.8450704225352113,0.6774193548387096
8,30,0.3,clip_2,167,0.6287425149700598,0.5963302752293578,0.6896551724137931,0.3103448275862069,0.7529411764705882,0.5
8,30,0.3,clip_3,219,0.5159817351598174,0.5123456790123457,0.5263157894736842,0.47368421052631576,0.4513888888888889,0.64
8,30,0.5,clip_1,102,0.7941176470588235,0.7640449438202247,1.0,0.0,0.8450704225352113,0.6774193548387096
8,30,0.5,clip_2,167,0.6287425149700598,0.5963302752293578,0.6896551724137931,0.3103448275862069,0.7529411764705882,0.5
8,30,0.5,clip_3,219,0.5159817351598174,0.5123456790123457,0.5263157894736842,0.47368421052631576,0.4513888888888889,0.64
8,30,0.7,clip_1,102,0.7941176470588235,0.7640449438202247,1.0,0.0,0.8450704225352113,0.6774193548387096
8,30,0.7,clip_2,167,0.6227544910179641,0.5412844036697247,0.7758620689655172,0.22413793103448276,0.7294117647058823,0.5121951219512195
8,30,0.7,clip_3,219,0.5662100456621004,0.5802469135802469,0.5263157894736842,0.47368421052631576,0.5138888888888888,0.6666666666666666
8,30,0.8,clip_1,102,0.7941176470588235,0.7640449438202247,1.0,0.0,0.8450704225352113,0.6774193548387096
8,30,0.8,clip_2,167,0.6227544910179641,0.5412844036697247,0.7758620689655172,0.22413793103448276,0.7294117647058823,0.5121951219512195
8,30,0.8,clip_3,219,0.5662100456621004,0.5802469135802469,0.5263157894736842,0.47368421052631576,0.5138888888888888,0.6666666666666666
8,30,0.9,clip_1,102,0.7941176470588235,0.7640449438202247,1.0,0.0,0.8450704225352113,0.6774193548387096
8,30,0.9,clip_2,167,0.6227544910179641,0.5412844036697247,0.7758620689655172,0.22413793103448276,0.7294117647058823,0.5121951219512195
8,30,0.9,clip_3,219,0.547945205479452,0.5555555555555556,0.5263157894736842,0.47368421052631576,0.5069444444444444,0.6266666666666667
8,40,0.3,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
8,40,0.3,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
8,40,0.3,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.4861111111111111,0.68
8,40,0.5,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
8,40,0.5,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
8,40,0.5,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.4861111111111111,0.68
8,40,0.7,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
8,40,0.7,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,40,0.7,clip_3,219,0.5707762557077626,0.5987654320987654,0.49122807017543857,0.5087719298245614,0.5069444444444444,0.6933333333333334
8,40,0.8,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
8,40,0.8,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,40,0.8,clip_3,219,0.5707762557077626,0.5987654320987654,0.49122807017543857,0.5087719298245614,0.5069444444444444,0.6933333333333334
8,40,0.9,clip_1,102,0.8921568627450981,0.8876404494382022,0.9230769230769231,0.07692307692307693,0.9295774647887324,0.8064516129032258
8,40,0.9,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,40,0.9,clip_3,219,0.5525114155251142,0.5740740740740741,0.49122807017543857,0.5087719298245614,0.5,0.6533333333333333
8,50,0.3,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
8,50,0.3,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
8,50,0.3,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5,0.68
8,50,0.5,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
8,50,0.5,clip_2,167,0.6047904191616766,0.6146788990825688,0.5862068965517241,0.41379310344827586,0.7411764705882353,0.4634146341463415
8,50,0.5,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5,0.68
8,50,0.7,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
8,50,0.7,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,50,0.7,clip_3,219,0.5799086757990868,0.6172839506172839,0.47368421052631576,0.5263157894736842,0.5208333333333334,0.6933333333333334
8,50,0.8,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
8,50,0.8,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,50,0.8,clip_3,219,0.5799086757990868,0.6172839506172839,0.47368421052631576,0.5263157894736842,0.5208333333333334,0.6933333333333334
8,50,0.9,clip_1,102,0.9313725490196079,0.9325842696629213,0.9230769230769231,0.07692307692307693,0.9436619718309859,0.9032258064516129
8,50,0.9,clip_2,167,0.592814371257485,0.5504587155963303,0.6724137931034483,0.3275862068965517,0.7058823529411765,0.47560975609756095
8,50,0.9,clip_3,219,0.5616438356164384,0.5925925925925926,0.47368421052631576,0.5263157894736842,0.5138888888888888,0.6533333333333333
8,60,0.3,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
8,60,0.3,clip_2,167,0.5988023952095808,0.6238532110091743,0.5517241379310345,0.4482758620689655,0.7294117647058823,0.4634146341463415
8,60,0.3,clip_3,219,0.5570776255707762,0.6358024691358025,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666
8,60,0.5,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
8,60,0.5,clip_2,167,0.5988023952095808,0.6238532110091743,0.5517241379310345,0.4482758620689655,0.7294117647058823,0.4634146341463415
8,60,0.5,clip_3,219,0.5570776255707762,0.6358024691358025,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666
8,60,0.7,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
8,60,0.7,clip_2,167,0.5868263473053892,0.5596330275229358,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.47560975609756095
8,60,0.7,clip_3,219,0.5753424657534246,0.6604938271604939,0.3333333333333333,0.6666666666666666,0.5208333333333334,0.68
8,60,0.8,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
8,60,0.8,clip_2,167,0.5868263473053892,0.5596330275229358,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.47560975609756095
8,60,0.8,clip_3,219,0.5753424657534246,0.6604938271604939,0.3333333333333333,0.6666666666666666,0.5208333333333334,0.68
8,60,0.9,clip_1,102,0.9411764705882353,0.9438202247191011,0.9230769230769231,0.07692307692307693,0.9577464788732394,0.9032258064516129
8,60,0.9,clip_2,167,0.5868263473053892,0.5596330275229358,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.47560975609756095
8,60,0.9,clip_3,219,0.5570776255707762,0.6358024691358025,0.3333333333333333,0.6666666666666666,0.5138888888888888,0.64
8,80,0.3,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
8,80,0.3,clip_2,167,0.6047904191616766,0.6330275229357798,0.5517241379310345,0.4482758620689655,0.7294117647058823,0.47560975609756095
8,80,0.3,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5277777777777778,0.7333333333333333
8,80,0.5,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
8,80,0.5,clip_2,167,0.6047904191616766,0.6330275229357798,0.5517241379310345,0.4482758620689655,0.7294117647058823,0.47560975609756095
8,80,0.5,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5277777777777778,0.7333333333333333
8,80,0.7,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
