hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
2,80,0.5,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,80,0.5,clip_2,167,0.5508982035928144,0.46788990825688076,0.7068965517241379,0.29310344827586204,0.5508982035928144,
2,80,0.5,clip_3,219,0.4840182648401826,0.5123456790123457,0.40350877192982454,0.5964912280701754,0.4840182648401826,
2,80,0.7,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,80,0.7,clip_2,167,0.5389221556886228,0.44954128440366975,0.7068965517241379,0.29310344827586204,0.5389221556886228,
2,80,0.7,clip_3,219,0.4931506849315068,0.5246913580246914,0.40350877192982454,0.5964912280701754,0.4931506849315068,
2,80,0.8,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,80,0.8,clip_2,167,0.5508982035928144,0.47706422018348627,0.6896551724137931,0.3103448275862069,0.5508982035928144,
2,80,0.8,clip_3,219,0.4885844748858447,0.5246913580246914,0.38596491228070173,0.6140350877192983,0.4885844748858447,
2,80,0.9,clip_1,102,0.7254901960784313,0.6853932584269663,1.0,0.0,0.7254901960784313,
2,80,0.9,clip_2,167,0.5508982035928144,0.47706422018348627,0.6896551724137931,0.3103448275862069,0.5508982035928144,
2,80,0.9,clip_3,219,0.4885844748858447,0.5246913580246914,0.38596491228070173,0.6140350877192983,0.4885844748858447,
3,20,0.3,clip_1,102,0.5980392156862745,0.5393258426966292,1.0,0.0,0.5980392156862745,
3,20,0.3,clip_2,167,0.6167664670658682,0.43119266055045874,0.9655172413793104,0.034482758620689655,0.6167664670658682,
3,20,0.3,clip_3,219,0.4474885844748858,0.3950617283950617,0.5964912280701754,0.40350877192982454,0.4474885844748858,
3,20,0.5,clip_1,102,0.5980392156862745,0.5393258426966292,1.0,0.0,0.5980392156862745,
3,20,0.5,clip_2,167,0.6167664670658682,0.43119266055045874,0.9655172413793104,0.034482758620689655,0.6167664670658682,
3,20,0.5,clip_3,219,0.4474885844748858,0.3950617283950617,0.5964912280701754,0.40350877192982454,0.4474885844748858,
3,20,0.7,clip_1,102,0.5980392156862745,0.5393258426966292,1.0,0.0,0.5980392156862745,
3,20,0.7,clip_2,167,0.6047904191616766,0.41284403669724773,0.9655172413793104,0.034482758620689655,0.6047904191616766,
3,20,0.7,clip_3,219,0.4657534246575342,0.41975308641975306,0.5964912280701754,0.40350877192982454,0.4657534246575342,
3,20,0.8,clip_1,102,0.5980392156862745,0.5393258426966292,1.0,0.0,0.5980392156862745,
3,20,0.8,clip_2,167,0.6047904191616766,0.41284403669724773,0.9655172413793104,0.034482758620689655,0.6047904191616766,
3,20,0.8,clip_3,219,0.4520547945205479,0.41975308641975306,0.543859649122807,0.45614035087719296,0.4520547945205479,
3,20,0.9,clip_1,102,0.5980392156862745,0.5393258426966292,1.0,0.0,0.5980392156862745,
3,20,0.9,clip_2,167,0.6047904191616766,0.41284403669724773,0.9655172413793104,0.034482758620689655,0.6047904191616766,
3,20,0.9,clip_3,219,0.4520547945205479,0.41975308641975306,0.543859649122807,0.45614035087719296,0.4520547945205479,
3,30,0.3,clip_1,102,0.6862745098039216,0.6404494382022472,1.0,0.0,0.6862745098039216,
3,30,0.3,clip_2,167,0.6287425149700598,0.44954128440366975,0.9655172413793104,0.034482758620689655,0.6287425149700598,
