window,clip,variant,spec_variant,frame,raw_present,accepted_by_P,accepted_by_variant,classification
W5,clip_3,"B(100,1000)",True,242,False,False,False,SAME
W5,clip_3,"B(150,500)",True,220,True,True,False,NEW-REJECT
W5,clip_3,"B(150,500)",True,221,True,False,False,SAME
W5,clip_3,"B(150,500)",True,222,True,False,False,SAME
W5,clip_3,"B(150,500)",True,223,True,False,False,SAME
W5,clip_3,"B(150,500)",True,224,True,False,False,SAME
W5,clip_3,"B(150,500)",True,225,True,False,False,SAME
W5,clip_3,"B(150,500)",True,226,True,False,False,SAME
W5,clip_3,"B(150,500)",True,227,True,True,False,NEW-REJECT
W5,clip_3,"B(150,500)",True,228,True,True,False,NEW-REJECT
W5,clip_3,"B(150,500)",True,229,True,False,False,SAME
W5,clip_3,"B(150,500)",True,230,True,False,False,SAME
W5,clip_3,"B(150,500)",True,231,True,False,False,SAME
W5,clip_3,"B(150,500)",True,232,True,False,False,SAME
W5,clip_3,"B(150,500)",True,233,True,False,False,SAME
W5,clip_3,"B(150,500)",True,234,True,True,False,NEW-REJECT
W5,clip_3,"B(150,500)",True,235,True,False,False,SAME
W5,clip_3,"B(150,500)",True,236,True,False,False,SAME
W5,clip_3,"B(150,500)",True,237,True,False,False,SAME
W5,clip_3,"B(150,500)",True,238,True,False,False,SAME
W5,clip_3,"B(150,500)",True,239,True,False,False,SAME
W5,clip_3,"B(150,500)",True,240,True,False,False,SAME
W5,clip_3,"B(150,500)",True,241,True,True,False,NEW-REJECT
W5,clip_3,"B(150,500)",True,242,False,False,False,SAME
W5,clip_3,"B(100,2000)",False,220,True,True,True,SAME
W5,clip_3,"B(100,2000)",False,221,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,222,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,223,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,224,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,225,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,226,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,227,True,True,False,NEW-REJECT
W5,clip_3,"B(100,2000)",False,228,True,True,False,NEW-REJECT
W5,clip_3,"B(100,2000)",False,229,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,230,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,231,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,232,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,233,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,234,True,True,False,NEW-REJECT
W5,clip_3,"B(100,2000)",False,235,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,236,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,237,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,238,True,False,False,SAME
W5,clip_3,"B(100,2000)",False,239,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,240,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,2000)",False,241,True,True,False,NEW-REJECT
W5,clip_3,"B(100,2000)",False,242,False,False,False,SAME
W5,clip_3,"B(100,4000)",False,220,True,True,True,SAME
W5,clip_3,"B(100,4000)",False,221,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,222,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,223,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,224,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,225,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,226,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,227,True,True,False,NEW-REJECT
W5,clip_3,"B(100,4000)",False,228,True,True,False,NEW-REJECT
W5,clip_3,"B(100,4000)",False,229,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,230,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,231,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,232,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,233,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,234,True,True,False,NEW-REJECT
W5,clip_3,"B(100,4000)",False,235,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,236,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,237,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,238,True,False,False,SAME
W5,clip_3,"B(100,4000)",False,239,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,240,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,4000)",False,241,True,True,False,NEW-REJECT
W5,clip_3,"B(100,4000)",False,242,False,False,False,SAME
W5,clip_3,"B(100,10000)",False,220,True,True,True,SAME
W5,clip_3,"B(100,10000)",False,221,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,222,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,223,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,224,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,225,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,226,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,227,True,True,False,NEW-REJECT
W5,clip_3,"B(100,10000)",False,228,True,True,False,NEW-REJECT
W5,clip_3,"B(100,10000)",False,229,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,230,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,231,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,232,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,233,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,234,True,True,False,NEW-REJECT
W5,clip_3,"B(100,10000)",False,235,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,236,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,237,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,238,True,False,False,SAME
W5,clip_3,"B(100,10000)",False,239,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,240,True,False,True,NEW-ACCEPT
W5,clip_3,"B(100,10000)",False,241,True,True,False,NEW-REJECT
W5,clip_3,"B(100,10000)",False,242,False,False,False,SAME
W5,clip_3,"B(150,1000)",False,220,True,True,True,SAME
W5,clip_3,"B(150,1000)",False,221,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,222,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,223,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,224,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,225,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,226,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,227,True,True,False,NEW-REJECT
W5,clip_3,"B(150,1000)",False,228,True,True,False,NEW-REJECT
W5,clip_3,"B(150,1000)",False,229,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,230,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,231,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,232,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,233,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,234,True,True,False,NEW-REJECT
W5,clip_3,"B(150,1000)",False,235,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,236,True,False,True,NEW-ACCEPT
W5,clip_3,"B(150,1000)",False,237,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,238,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,239,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,240,True,False,False,SAME
W5,clip_3,"B(150,1000)",False,241,True,True,False,NEW-REJECT
W5,clip_3,"B(150,1000)",False,242,False,False,False,SAME
W5,clip_3,"B(200,1000)",False,220,True,True,True,SAME
W5,clip_3,"B(200,1000)",False,221,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,222,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,223,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,224,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,225,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,226,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,227,True,True,False,NEW-REJECT
W5,clip_3,"B(200,1000)",False,228,True,True,False,NEW-REJECT
W5,clip_3,"B(200,1000)",False,229,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,230,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,231,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,232,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,233,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,234,True,True,False,NEW-REJECT
W5,clip_3,"B(200,1000)",False,235,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,236,True,False,True,NEW-ACCEPT
W5,clip_3,"B(200,1000)",False,237,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,238,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,239,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,240,True,False,False,SAME
W5,clip_3,"B(200,1000)",False,241,True,True,False,NEW-REJECT
W5,clip_3,"B(200,1000)",False,242,False,False,False,SAME
